Unnamed: 0,text
740,"<s>faith: Being in a hurry. Getting to the next thing without fully entering the thing in front of me. I cannot think of a single advantage I've ever gained from being in a hurry. But a thousand broken and missed things, tens of thousands, lie in the wake of all the rushing.... Through all that haste I thought I was making up time. It turns out I was throwing it away.</s>"
741,<s>life: Honey! Bring down a copy of my will - and an eraser!</s>
742,"<s>science: We have such a terrible, terrible misconception of science. We think it involves the definite, the precise, the known; it is a horrid series of gates to an unknown as vast of the universe; which means endless.</s>"
743,"<s>love: The most painful thing is losing yourself in the process of loving someone too much, and forgetting that you are special too.</s>"
744,"<s>happiness: .. she believed a great happiness awaited her somewhere, and for this reason she remained calm as the days flew by.</s>"
745,"<s>knowledge: Ah! how little knowledge does a man acquire in his life. He gathers it up like water, but like water it runs between his fingers, and yet, if his hands be but wet as though with dew, behold a generation of fools call out, 'See, he is a wise man!' Is it not so?</s>"
746,<s>humor: A well-developed sense of humor is the pole that adds balance to your steps as you walk the tightrope of life.</s>
747,"<s>life: There are people who are generic. They make generic responses and they expect generic answers. They live inside a box and they think people who don't fit into their box are weird. But I'll tell you what, generic people are the weird people. They are like genetically-manipulated plants growing inside a laboratory, like indistinguishable faces, like droids. Like ignorance.</s>"
748,<s>life: Loneliness adds beauty to life. It puts a special burn on sunsets and makes night air smell better.</s>
749,"<s>success: Taxation is the price we pay for failing to build a civilized society. The higher the tax level, the greater the failure. A centrally planned totalitarian state represents a complete defeat for the civilized world, while a totally voluntary society represents its ultimate success.</s>"
750,"<s>mind: But there were too many points at which the other self could invade the self he wanted to preserve, and there were too many forms of invasion: certain words, sounds, lights, actions his hands or feet performed, and if he did nothing at all, heard and saw nothing, the shouting of some triumphant inner voice that shocked him and cowed him.</s>"
751,"<s>poetry: To write poetry and to commit suicide, apparently so contradictory, had really been the same, attempts at escape.</s>"
752,"<s>philosophy: In my opinion, our health care system has failed when a doctor fails to treat an illness that is treatable.</s>"
753,<s>happiness: All animals except man know that the principal business of life is to enjoy it.</s>
754,"<s>humor: I'll do humor about myself, I'll poke fun and everything, but that's me and I can do it to me. I think it's cruel to do it to somebody else.</s>"
755,<s>soul: Words his soul danced to.</s>
756,"<s>humor: Edward Norton and I have known each other awhile. I just think he's the real deal, supremely talented and smart. He's got a great sense of humor.</s>"
757,<s>success: Doubts in your mind are a much greater roadblock to success than obstacles on the journey.</s>
758,<s>love: You are the most important thing to me now. The most important thing to me ever.</s>
759,"<s>inspiration: I arise full of eagerness and energy, knowing well what achievement lies ahead of me.</s>"
760,"<s>positive: Knowing that the brain is predisposed to religion and spirituality, then might it be that God is a creation of the brain?</s>"
761,"<s>funny: You know the world is going crazy when the best rapper is a white guy, the best golfer is a black guy, the tallest guy in the NBA is Chinese, the Swiss hold the America's Cup, France is accusing the U.S. of arrogance, Germany doesn't want to go to war, and the three most powerful men in America are named ""Bush"", ""Dick"", and ""Colin.""Need I say more?</s>"
762,"<s>funny: I want to be asexual, because then I could be more productive. But not reproductive.</s>"
763,<s>books: Sometimes I think books are the only friends worth having.</s>
764,<s>life: That woman doesn't have the sense God gave a retarded flea.</s>
765,"<s>education: [Myrnin to Claire about their costumes of Pierrot and Harlequin, respectively]""Don't they teach you anything in your schools?""""Not about this.""""Pity. I suppose that's what comes of your main education flowing from Google.</s>"
766,<s>faith: Some things have to be believed to be seen</s>
767,<s>truth: Our truest life is when we are in dreams awake.</s>
768,"<s>friendship: I had three chairs in my house; one for solitude, two for friendship, three for society.</s>"
769,<s>philosophy: The 3 Most Powerful Words in the English Language for Every College Student [3w] Ilovepizza</s>
770,<s>purpose: Never question the power of one! Throughout history it has been the actions of only one person who has in inspired the movement of change.</s>
771,"<s>inspiration: When prescribing one of the drugs I take, my doctor warned me of a common side effect: exaggerated, intensely vivid dreams. To be honest, I've never really noticed the difference. I've always dreamt big.</s>"
772,<s>quotes: Find truth inside you to find peace in the world.</s>
773,<s>hope: The lovers of the world are the ones who matter. Forget the rest. Jesus was a lover. He doesn't hate anyone.</s>
774,"<s>humor: We can't understand when we're pregnant, or when our siblings are expecting, how profound it is to have a shared history with a younger generation: blood, genes, humor. It means we were actually here, on Earth, for a time - like the Egyptians with their pyramids, only with children.</s>"
775,"<s>hope: When you are kind to someone in trouble, you hope they'll remember and be kind to someone else. And it'll become like a wildfire.</s>"
776,<s>philosophy: You are the creator of your world.</s>
777,"<s>life: All life demands struggle. Those who have everything given to them become lazy, selfish, and insensitive to the real values of life. The very striving and hard work that we so constantly try to avoid is the major building block in the person we are today.</s>"
778,"<s>success: By seizing the opportunities that disruption presents and leveraging hard times into greater success through outworking/outinnovating/outthinking and outworking everyone around you, this just might be the richest time of your life so far.</s>"
779,"<s>inspiration: In this sad world of ours sorrow comes to all and it often comes with bitter agony. Perfect relief is not possible except with time. You cannot now believe that you will ever feel better. But this is not true. You are sure to be happy again. Knowing this, truly believing it will make you less miserable now. I have had enough experience to make this statement.</s>"
780,"<s>love: Love is not affectionate feeling, but a steady wish for the loved person's ultimate good as far as it can be obtained.</s>"
781,"<s>happiness: For a woman to deny the necessity of true love in her life would be to deny herself, and her creator.</s>"
782,<s>hope: A mission is a place where you ask nonbelievers to come and find faith and hope and feel love.</s>
783,"<s>wisdom: Fear of the LORD is the beginning of knowledge. Only Fools despise wisdom and discipline.""Proverbs 1:7 NLT</s>"
784,<s>faith: Faith is simply whatever is real to us.</s>
785,"<s>faith: The problem with certainty is that it is static; it can do little but endlessly reassert itself. Uncertainty, by contrast, is full of unknowns, possibilities, and risks. (65)</s>"
786,"<s>arts: The artist is nothing without the gift, but the gift is nothing without work.</s>"
787,<s>hope: You never know who you're inspiring or uninspiring. People notice more than you think.</s>
788,<s>knowledge: One had to live a long time to know a man's true nature.</s>
789,"<s>inspiration: The best remedy for those who are afraid, lonely or unhappy is to go outside, somewhere where they can be quite alone with the heavens, nature and God.</s>"
790,<s>philosophy: A friend is someone who accepts you no matter where you are.</s>
791,"<s>humor: We're all screwed up. And the way Christians mess things up is we act like we've got it going on. And if we would just stay in that place of, 'Hey, we're all screwed up and but for the grace of God, none of us have a shot here.' We need to have a sense of humor about it; that's kind of the way I've always faced my comedy.</s>"
792,"<s>books: If a book about failures doesn't sell, is it a success?</s>"
793,<s>inspiration: Defeat is not the worst of failures. Not to have tried is the true failure.</s>
794,"<s>life: Life, it turns out, goes on. There is no cosmic rule that grants you immunity from the details just because you have come face-to-face with a catastrophe. The garbage can still overflow, the bills arrive in the mail, telemarketers, interrupt dinner.</s>"
795,<s>god: A lonely day is God's way of saying that he wants to spend some quality time with you.</s>
796,<s>faith: The Church does not dispense the sacrament of baptism in order to acquire for herself an increase in membership but in order to consecrate a human being to God and to communicate to that person the divine gift of birth from God.</s>
797,"<s>inspiration: To the mind that is still, the whole universe surrenders.</s>"
798,<s>success: You are the point of origin for everything in your world: you set the standard for yourself.</s>
799,"<s>faith: He must trust, and he must have faith. And so he builds, because what is building, and rebuilding and rebuilding again, but an act of faith?</s>"
800,"<s>love: When I make love, I make extra, and then I keep it in my pants pockets. Well, not all of it. I give an inappropriate amount to the tax collectors.</s>"
801,"<s>knowledge: Then why do you want to know?""""Because learning does not consist only of knowing what we must or we can do, but also of knowing what we could do and perhaps should not do.</s>"
802,<s>death: Birth and death: there was the same consciousness of heightened existence and of her own elevated importance</s>
803,<s>success: Success is the one unpardonable sin against our fellows.</s>
804,<s>love: I hate to lose more than I love to win.</s>
805,"<s>truth: His readiness to undergo persecutions for his beliefs, the high moral character of the men who believed in him and looked up to him as leader, and the greatness of his ultimate achievement - all argue his fundamental integrity. To suppose Muhammad an impostor raises more problems than it solves. Moreover, none of the great figures of history is so poorly appreciated in the West as Muhammad</s>"
806,"<s>soul: The final hour when we cease to exist does not itself bring death; it merely of itself completes the death-process. We reach death at that moment, but we have been a long time on the way.</s>"
807,"<s>hope: I think the thing about film is, as it gets proved by a lot of young filmmakers now, that the medium will just go on reinventing itself, and so you just hope to be a part of that and not a part of some kind of endless regurgitation or 'Here I am doing what you know I do' kind of thing.</s>"
808,"<s>life: The best way to waste your life, is by taking notes. The easiest way to avoid living is to just watch. Look for the details. Report. Don't participate.</s>"
809,<s>positive: Telekinetic Poker Players Telekinetic poker players have a tell when they're bluffing:they always raise you.</s>
810,"<s>philosophy: The complexities of adult life get in the way of the truth. The great philosophers have always been able to clear away the complexities and see simple distinctions - simple once they are stated, vastly difficult before. If we are to follow them we too must be childishly simple in our questions - and maturely wise in our replies.</s>"
811,"<s>faith: Peace has to be created, in order to be maintained. It is the product of Faith, Strength, Energy, Will, Sympathy, Justice, Imagination, and the triumph of principle. It will never be achieved by passivity and quietism.</s>"
812,"<s>humor: Once you finish having sex, what is there to do but start over?</s>"
813,"<s>quotes: To find peace, live in the moment with joy.</s>"
814,"<s>philosophy: Never forget that there are only two philosophies to rule your life: the one of the cross, which starts with the fast and ends with the feast. The other of Satan, which starts with the feast and ends with the headache.</s>"
815,<s>inspiration: there is no moment more precious than the exact moment you are living now</s>
816,"<s>life: If you envy successful people, you create a negative force field of attraction that repels you from ever doing the things that you need to do to be successful. If you admire successful people, you create a positive force field of attraction that draws you toward becoming more and more like the kinds of people that you want to be like.</s>"
817,<s>life: Choosing to be positive and having a grateful attitude is going to determine how you're going to live your life.</s>
818,"<s>hope: Ask yourself these three questions, Tatiana Metanova, and you will know who you are. Ask: What do believe in? What do you hope for? What do you love?</s>"
819,<s>humor: Whoever said the pen is mightier than the sword obviously never encountered automatic weapons.</s>
820,<s>humor: It's a fact that men make more money than women. That's why I became a man. Best decision of my life.</s>
821,"<s>arts: Friendship is unnecessary, like philosophy, like art... It has no survival value; rather it is one of those things that give value to survival.</s>"
822,<s>friendship: Love is a friendship set to music.</s>
823,<s>inspiration: The bird is powered by its own life and by its motivation.</s>
824,<s>inspiration: Dive deep. Drown willingly</s>
825,"<s>positive: Choose your thoughts and beliefs wisely.Be your own best friend, and not your enemy.</s>"
826,"<s>philosophy: Ain't no sense worryin' about the things you got control over, 'cause if you got control over 'em, ain't no sense worryin'. And ain't no sense worryin' about the things you don't got control over, 'cause if you don't got control over 'em, ain't no sense worryin'.</s>"
827,"<s>love: I love Charlie, Billy Burke's character. Writing for him is so spectacular, he's so funny and wry and every scene he's in he just takes. There's a scene in 'Eclipse' where Bella tells him she's a virgin, and it's the funniest, most awkward scene I've ever seen on film.</s>"
828,<s>funny: Don't be so humble - you are not that great.</s>
829,<s>science: It is not clear that intelligence has any long-term survival value.</s>
830,<s>life: Unrest of spirit is a mark of life.</s>
831,"<s>success: There is never just one thing that leads to success for anyone. I feel it always a combination of passion, dedication, hard work, and being in the right place at the right time.</s>"
832,<s>positive: Jesus Christ Hiaku Jesus Christget a job already.You're killing your mother!</s>
833,"<s>books: One day I would have all the books in the world, shelves and shelves of them. I would live my life in a tower of books. I would read all day long and eat peaches. And if any young knights in armor dared to come calling on their white chargers and plead with me to let down my hair, I would pelt them with peach pits until they went home.</s>"
834,<s>humor: The leading cause of death among fashion models is falling through street grates.</s>
835,<s>hope: To plant a garden is to believe in tomorrow.</s>
836,<s>religion: My religion is very simple. My religion is kindness.</s>
837,<s>love: Can't you just like a girl who likes you back?''None of them likes me back. I may as well like the one I really want.</s>
838,<s>religion: Doubts are the ants in the pants of faith. They keep it awake and moving.</s>
839,<s>life: Life without love is like a tree without blossoms or fruit.</s>
840,"<s>love: But no matter what love throws at you, you have to believe in it. You have ot believe in love stories and prince charmings and happily ever after. That's why I write these songs. Because I think love is FEARLESS.</s>"
841,"<s>writing: In writing, you must kill all your darlings.</s>"
842,<s>success: Enjoying success requires the ability to adapt. Only by being open to change will you have a true opportunity to get the most from your talent.</s>
843,"<s>religion: CALVIN:This whole Santa Claus thing just doesn't make sense. Why all the secrecy? Why all the mystery?If the guy exists why doesn't he ever show himself and prove it?And if he doesn't exist what's the meaning of all this?HOBBES:I dunno. Isn't this a religious holiday? CALVIN:Yeah, but actually, I've got the same questions about God.</s>"
844,"<s>success: However things may seem, no evil thing is success and no good thing is failure.</s>"
845,<s>life: Those who have never known the deep intimacy and the intense companionship of mutual love have missed the best thing that life has to give.</s>
846,<s>hope: Advertising is totally unnecessary. Unless you hope to make money.</s>
847,"<s>books: Books turn people into isolated individuals, and once that's happened, the road only grows rockier. Books wire you to want to be Steve McQueen, but the world wants you to be SMcQ23667bot@hotmail.com.</s>"
848,"<s>religion: Mephistopheles: Why, this is hell, nor am I out of it.Think'st thou that I, who saw the face of GodAnd tasted the eternal joys of heaven,Am not tormented with ten thousand hellsIn being deprived of everlasting bliss?</s>"
849,"<s>god: Never forget that God is your friend. And like all friends, He longs to hear what's been happening in your life. Good or bad, whether it's been full of sorrow or anger, or even when you're questioning why terrible things have to happen.</s>"
850,"<s>love: I might appear confident and chatty, but I spend most of my time laughing at jokes I don't find funny, saying things I don't really mean - because at the end of the day that's what we're all trying to do: fit in, one way or another, desperately trying to pretend we're all the same.</s>"
851,"<s>humor: Humor must not professedly teach and it must not professedly preach, but it must do both if it would live forever.</s>"
852,<s>soul: Too Much Information You must empty your mind of garbage to let new garbage in.</s>
853,<s>poetry: all they want to dois tie the poem to a chair with ropeand torture a confession out of it.They begin beating it with a hoseto find out what it really means.</s>
854,"<s>death: He loved me and I loved him, but the number in my head was telling me that he was going to die today. And the numbers had never been wrong.</s>"
855,<s>life: What I really want out of life is to discover something new: something mankind didn't know was possible to do.</s>
856,"<s>humor: I like doing comedy, I like doing drama. Naturally I like to do, I like doing dramas, I like conflict, and when I do a comedy, you know, I've found that, like, romantic comedy is the trickiest one, because often it's neither: it's not romantic and it's not funny. So, like, I like a comedy that's biting. It's biting humor or really quirky humor.</s>"
857,"<s>writing: The beautiful part of writing is that you don't have to get it right the first time, unlike, say, a brain surgeon.</s>"
858,"<s>religion: I believe in Christianity as I believe that the sun has risen: not only because I see it, but because by it I see everything else.</s>"
859,<s>success: It's impossible to walk through solid rock... You have to walk between the molecules that make up the rock.</s>
860,<s>books: Books are like friends to me. Words come alive on the page.</s>
861,<s>poetry: The lamb misused breeds public strifeAnd yet forgives the butcher's knife.</s>
862,"<s>hope: All I can hope to do is instill great morality in my son and trust him along the way. The music he listens to or how he chooses to wear his hair doesn't define his moral compass, and if he wants to listen to country music and wear a cowboy hat too, that's fine.</s>"
863,"<s>life: The business of business is people, not products or services. Take care of the people, and the people will take care of you.</s>"
864,<s>science: Our true mentor in life is science.</s>
865,"<s>inspiration: If you simply try to tell the truth (without caring twopence how often it has been told before) you will, nine times out of ten, become original without every having noticed it.</s>"
866,"<s>humor: Cause I'm Irish, and everyone remembers me.</s>"
867,"<s>writing: That's all we have, finally, the words, and they had better be the right ones.</s>"
868,"<s>humor: In a way, a lot of my humor comes from presenting things that are dramatic or shocking and then people not having socially appropriate responses, having people denying the drama by failing to react to it, and that's a really classic form of humor.</s>"
869,"<s>humor: Having children is like living in a frat house - nobody sleeps, everything's broken, and there's a lot of throwing up.</s>"
870,"<s>love: When you're here, I'm there for you. And when you're there, I'm here for you.</s>"
871,<s>life: When it comes to life the critical thing is whether you take things for granted or take them with gratitude.</s>
872,<s>life: The best part about being a writer is being able to communicate with people without moving my lips. The mouth is better used for kissing.</s>
873,"<s>truth: When the time comes to die, make sure that all you have to do is die!</s>"
874,<s>philosophy: The first duty of a man is to think for himself</s>
875,"<s>inspiration: If it can be destroyed by the truth, it deserves to be destroyed by the truth.</s>"
876,"<s>humor: Sometimes I think I must have a Guardian Idiot. A little invisible spirit just behind my shoulder, looking out for me...only he's an imbecile.</s>"
877,<s>quotes: I wanted to kiss you like the waves kiss the shore under the blue sky.</s>
878,"<s>humor: You forget, darling.I am the local psychopath.</s>"
879,"<s>love: There is only one secure foundation: a genuine, deep relationship with Jesus Christ, which will carry you through any and all turmoil. No matter what storms are raging all around, you'll stand firm if you stand on His love.</s>"
880,<s>philosophy: My heart knows what my mind only think it knows.</s>
881,"<s>humor: Haven't you ever heard of the saying, ""If you want to shoot the general, first shoot the horse!""?' --LinIf you wanna shoot the general, then you should just SHOOT THE GENERAL!' --Ed</s>"
882,"<s>books: I know every book of mine by its smell, and I have but to put my nose between the pages to be reminded of all sorts of things.</s>"
883,<s>success: The awful penalty of success is the haunting dread of subsequent failure.</s>
884,<s>inspiration: Rise to the occassion which is life!</s>
885,<s>romance: Missing you is worse than Pittsburgh.</s>
886,"<s>happiness: And he, like many jaded people, had few pleasures left in life save good food and drink.</s>"
887,"<s>positive: Lady Gaga Haiku A cow has a big head, deep voice, a long tongue, butLady Gaga he's not.</s>"
888,"<s>love: I'd probably want to teach at university, because children would drive me insane. I suspect it would be English literature, Shakespeare and so forth. I've always been deeply, deeply in love with that kind of thing.</s>"
889,"<s>inspiration: Whatsoever a man soweth, that shall he also reap.</s>"
890,<s>education: Knowledge will bring you the opportunity to make a difference.</s>
891,<s>humor: If you can understand the humor in the drawing part you'll probably get the humor in the audio part.</s>
892,"<s>poetry: My heartbeat is a pulse, and it pumps out sonic vibrations that resonate with her mind as she lays her head on my chest. Listen silently and you can hear the frequency of love.</s>"
893,"<s>romance: If she were here I wouldn't be able to keep my hands off her. I would hold her so close she'd beg me to let her breathe. I'd kiss her so hard she'd plead for mercy. I'd unfasten her clothing and lie with her onthat hard bed, and what was between us would be as far above the ordinary congress between man and woman as the stars are above their pale reflections in the lake below.</s>"
894,<s>science: God is the name we give to the science we don't understand. Science is the name we give to the God we don't understand.</s>
895,<s>education: Live as if you were to die tomorrow. Learn as if you were to live forever.</s>
896,"<s>humor: I didn't think that anything is beyond humor - not profane humor, but a good, honest approach to humor.</s>"
897,"<s>quotes: The only walls that exist are those you have placed in your mind. And whatever obstacles you conceive, exist only because you have forgotten what you have already achieved.</s>"
898,<s>life: Life is a succession of lessons which must be lived to be understood.</s>
899,"<s>philosophy: A painting is more than the sum of its parts,' he would tell me, and then go on to explain how the cow by itself is just a cow, and the meadow by itself is just grass and flowers, and the sun peeking through the trees is just a beam of light, but put them all together and you've got magic.</s>"
900,<s>faith: The unqualified affirmation of the univeral will of salvation has radically changed the way of conceiving the mission of the Church in the world. . . . The work of salvation is a reality which occurs in history.</s>
901,<s>humor: Most books on witchcraft will tell you that witches work naked. This is because most books on witchcraft were written by men.</s>
902,<s>mind: One word can change your life forever.I love youI hate youThink about it</s>
903,<s>inspiration: Locating friendship at the heart of mission involves certain assumptions -- that reconciliation with God is something for which every human being is made and relationships are reciprocal.</s>
904,"<s>humor: Humor starts like a wildfire, but then continues on, smoldering, smoldering for years.</s>"
905,<s>writing: We do not write because we want to; we write because we have to.</s>
906,"<s>inspiration: There will be haters, there will be doubters, there will be non-believers, and then there will be you proving them wrong.</s>"
907,<s>god: There is no God but Allah and Muhammad is the Messenger of Allah.</s>
908,"<s>humor: Ingmar Bergman had a great sense of humor, and he had a very special, characteristic laugh that you always recognized - if he went to watch a theater show, 'Ah! He is here tonight.'</s>"
909,<s>writing: The first thing you have to know about writing is that it is something you must do everyday. There are two reasons for this rule: Getting the work done and connecting with your unconscious mind.</s>
910,"<s>truth: I shot up,now as angry and frusterated as him.I had a feeling if i stayed, we'd both snap. In and undertone, I murmured,""this isnt over.i won't give up on you.""""I've given up on you,""he said back,voice also soft. ""Love fades. Mine has.</s>"
911,<s>philosophy: Choose to be in love!</s>
912,"<s>inspiration: In essence, if we want to direct our lives, we must take control of our consistent actions. It's not what we do once in a while that shapes our lives, but what we do consistently.</s>"
913,"<s>inspiration: Crossing the starting line may be an act of courage, but crossing the finish line is an act of faith. Faith is what kepes us going when nothing else will. Faith is the emotion that will give you victory over your past, the demons in your soul, & all of those voices that tell you what you can & cannot do & can & cannot be.</s>"
914,"<s>inspiration: The Universe doesn't like secrets. It conspires to reveal the truth, to lead you to it.</s>"
915,"<s>death: Time that withers you will wither me. We will fall like ripe fruit and roll down the grass together. Dear friend, let me lie beside you watching the clouds until the earth covers us and we are gone.</s>"
916,"<s>life: Dumbledore watched her fly away, and as her silvery glow faded he turned back to Snape, and his eyes were full of tears.""After all this time?""""Always,""said Snape.</s>"
917,"<s>humor: The woman who runs the Pennsylvania Innocence Project told me that there's a man she's been trying to get out of prison for 26 years. Every night before she goes to bed, she thinks, 'What is he doing?' She says you don't sleep. And yet, she has the greatest sense of humor and this light that comes out of her.</s>"
918,"<s>faith: Allah tests our patience and our fortitude. He tests out strength of faith. be patient and there will endless rewards for you, insha'Allah""- Utaz Badr</s>"
919,<s>friendship: Never have a companion that casts you in the shade.</s>
920,<s>faith: The whole war between the atheist and the theist comes down to this: the atheist believes a 'what' created the universe; the theist believes a 'who' created the universe.</s>
921,"<s>poetry: The death of a beautiful woman is, unquestionably, the most poetical topic in the world.</s>"
922,"<s>life: You can play it safe, and I wouldn't blame you for it. You can continue as you've been doing, and you'll survive, but is that what you want? Is that enough?</s>"
923,<s>love: Ruby: ...What's so good about being 20? I call them the materialist years. The years we get distracted by all the bullshit. Then we cop on when we hit our 30s and spend those years trying to make up for the 20s. But your 40s? Those years are for enjoying it.Rosie: Hmmm good point. What are the 50s for?Ruby: Fixing what you fucked up in your 40s.Rosie: Great. Looking forward to it.</s>
924,<s>inspiration: There's nothing greater than having a heart filled with love...& eyes filled with light:-)</s>
925,<s>love: Wait. You think I'm going to die? That's why you slept with me?</s>
926,<s>truth: Anyone who doesn't take truth seriously in small matters cannot be trusted in large ones either.</s>
927,<s>science: Extraordinary claims require extraordinary evidence.</s>
928,"<s>humor: A day without sunshine is like, you know, night.</s>"
929,"<s>life: Never forget:we walk on hell,gazing at flowers.</s>"
930,<s>inspiration: The ground's generosity takes in our compost and grows beauty! Try to be more like the ground.</s>
931,<s>success: We dissect failure a lot more than we dissect success.</s>
932,"<s>love: Rare as is true love, true friendship is rarer.</s>"
933,"<s>life: Last Wednesday, I stupidly dropped my iPhone in the bath, and my life has sort of spiraled almost out of control.</s>"
934,"<s>quotes: When you write from the heart, it is always beautiful.</s>"
935,"<s>writing: let me live, love, and say it well in good sentences</s>"
936,<s>wisdom: The wise man knows that it is better to sit on the banks of a remote mountain stream than to be emperor of the whole world.</s>
937,"<s>humor: It was a lame excuse, and I knew that wasn't the reason he was canceling. If he wanted to avoid me, I would have preferred he made up something about how he and the other guardians had to up Moroi security or practice top-secret ninja moves.</s>"
938,<s>success: Don't be afraid of failure; be afraid of petty success.</s>
939,"<s>philosophy: In any compromise between food and poison, it is only death that can win. In any compromise between good and evil, it is only evil that can profit.</s>"
940,<s>love: Love is like a virus. It can happen to anybody at any time.</s>
941,"<s>humor: My humor is my creativity, and my skepticism is a gift.</s>"
942,"<s>inspiration: A man, whilst he is dreaming, believes in his dream; he is undeceived only when he is awakened from his slumber.</s>"
943,"<s>humor: Whether planned or not, humor takes our mind off of our troubles.</s>"
944,"<s>romance: I don't have a lot of domestic instincts,""Ranger said to me, his attention fixing on the unidentifiable glob in my hair, ""but I have a real strong urge to take you home and hose you down.""I went dry mouth. Connie bit into her lower lip, and Lula fanned herself with a file.</s>"
945,"<s>happiness: Sex could be a blissful communion,. But it could also be a weapon, and its absence, sometimes, was required for the establishment of peace.</s>"
946,<s>relationship: Some people are oil and water.</s>
947,"<s>positive: Creation ""I shake my fist and there's bang.Stars sift like sand through my fingers;each swirl of my wrist a galaxy,every kiss imbued with a bit of me.</s>"
948,<s>inspiration: You change your life by changing your heart.</s>
949,"<s>wisdom: Always forgive, but never forget, else you will be a prisoner of your own hatred, and doomed to repeat your mistakes forever.</s>"
950,<s>hope: Hope is a journeyInto an enchanted tomorrow</s>
951,"<s>life: Keep your best wishes, close to your heart and watch what happens</s>"
952,"<s>life: The greatest gift of life is friendship, and I have received it.</s>"
953,"<s>romance: Rohan, one of us is an unmarried man with superior mathematical abilities and no prospects for the evening. The other is a confirmed lecher in an amorous mood, with a willing and nubile young wife waiting at home. Who do you think should do the damned account books?""And, with a nonchalant wave, St. Vincent had left the office.</s>"
954,<s>inspiration: Palestine is the anvil of our souls.</s>
955,<s>life: That it will never come again is what makes life so sweet.</s>
956,"<s>death: I planned my death carefully, unlike my life, which meandered along from one thing to another, despite my feeble attempts to control it.</s>"
957,<s>philosophy: Trust yourself. You know more than you think you do.</s>
958,<s>humor: I have a terrible memory; I never forget a thing.</s>
959,"<s>philosophy: Knowledge can be acquired by a suitable and complete study, no matter what the starting point is. Only one must know how to 'learn.' What is nearest to us is man; and you are the nearest of all men to yourself. Begin with the study of yourself; remember the saying 'Know thyself.</s>"
960,"<s>humor: Sometimes an actor will stumble on the joke, and I'm right on them. Back it up before the audience hears the bad version of the joke, because humor is 90% surprise. If they know what's coming, they won't laugh as hard.</s>"
961,<s>love: Listen to the people who love you. Believe that they are worth living for even when you don't believe it. Seek out the memories depression takes away and project them into the future. Be brave; be strong; take your pills. Exercise because it's good for you even if every step weighs a thousand pounds. Eat when food itself disgusts you. Reason with yourself when you have lost your reason.</s>
962,<s>success: Positivity is such a high predicator of success rates.</s>
963,<s>god: Everyone knows that God protects drunkards and lovers.</s>
964,"<s>writing: Women writers make for rewarding (and efficient) lovers. They are clever liars to fathers and husbands; yet they never hold their tongues too long, nor keep ardent typing fingers still.</s>"
965,"<s>religion: It's so hard to believe in anything anymore. I mean, it's like, religion, you really can't take it seriously, because it seems so mythological, it seems so arbitrary...but, on the other hand, science is just pure empiricism, and by virtue of its method, it excludes metaphysics. I guess I wouldn't believe in anything anymore if it weren't for my lucky astrology mood watch.</s>"
966,"<s>humor: People say nothing is impossible, but I do nothing every day.</s>"
967,<s>hope: I hope that 'Jaws' will have brought sharks into the public interest at a time when we desperately need to reevaluate our care for the environment.</s>
968,"<s>god: I believe in God, but not as one thing, not as an old man in the sky. I believe that what people call God is something in all of us. I believe that what Jesus and Mohammed and Buddha and all the rest said was right. It's just that the translations have gone wrong.</s>"
969,<s>friendship: One of the great things personally coming to Hawai'i is my friendship of Jim Nicholson.</s>
970,"<s>relationship: The girl I used to love is no longer a girl, and this saddens me more than our separation. It puts my own mortality vividly on display, in contrast to my eternally youthful memories.</s>"
971,<s>wisdom: Hats have power. Hats can change you into someone else.</s>
972,<s>god: God save us from people who mean well.</s>
973,<s>inspiration: You can't just wish change; you have to live the change in order for it to become a reality.</s>
974,"<s>writing: Child, to say the very thing you really mean, the whole of it, nothing more or less or other than what you really mean; that's the whole art and joy of words.</s>"
975,<s>religion: Science tells me God must exist.My mind tells me I'll never understand God.My heart tells me I'm not meant to. [Vittoria Vetra]</s>
976,"<s>happiness: Sometimes we must undergo hardships, breakups, and narcissistic wounds, which shatter the flattering image that we had of ourselves, in order to discover two truths: that we are not who we thought we were; and that the loss of a cherished pleasure is not necessarily the loss of true happiness and well-being. (109)</s>"
977,<s>funny: He's turned his life around. He used to be depressed and miserable. Now he's miserable and depressed.</s>
978,<s>humor: The problem with doing nothing is that you never know when you're finished.</s>
979,"<s>success: Not matter what your sacred or religious book is, it's not how well you know the book, it's how well you're in alignment with the author.</s>"
980,<s>wisdom: Tell the truth. Sing with passion. Work with laughter. Love with heart. 'Cause that's all that matters in the end.</s>
981,"<s>mind: Back when I was a competitive swimmer, I used to dream of going to the Olympics. But then I changed my mind, once I found out how expensive the tickets are.</s>"
982,<s>inspiration: Facing your fears robs them of their power</s>
983,<s>humor: My two favorite colors of the rainbow are gold and leprechaun.</s>
984,"<s>hope: I know now, just quite howMy life and love might still go onIn your heart, in your mindI'll stay with you for all of time.</s>"
985,"<s>god: It's funny how, in this journey of life, even though we may begin at different times and places, our paths cross with others so that we may share our love, compassion, observations, and hope. This is a design of God that I appreciate and cherish.</s>"
986,<s>philosophy: Home Never give up a home for a house;you may never find a home again.</s>
987,<s>wisdom: I've been the oldest child since before you were born</s>
988,"<s>love: She wanted something else, something different, something more. Passion and romance, perhaps, or maybe quiet conversations in candlelit rooms, or perhaps something as simple as not being second.</s>"
